raceId,driverId,constructorId,grid,position,forename,surname,name,constructorName
6,6,3,10,15,Kazuki,Nakajima,Circuit de Monaco,Williams
7,3,3,9,5,Nico,Rosberg,Circuit Gilles Villeneuve,Williams
7,6,3,12,12,Kazuki,Nakajima,Circuit Gilles Villeneuve,Williams
8,3,3,7,5,Nico,Rosberg,Circuit de Nevers Magny-Cours,Williams
8,6,3,5,11,Kazuki,Nakajima,Circuit de Nevers Magny-Cours,Williams
9,3,3,15,4,Nico,Rosberg,Silverstone Circuit,Williams
9,6,3,13,12,Kazuki,Nakajima,Silverstone Circuit,Williams
10,3,3,5,4,Nico,Rosberg,Hockenheimring,Williams
10,6,3,9,9,Kazuki,Nakajima,Hockenheimring,Williams
11,3,3,7,5,Nico,Rosberg,Hungaroring,Williams
11,6,3,17,18,Kazuki,Nakajima,Hungaroring,Williams
12,3,3,10,8,Nico,Rosberg,Valencia Street Circuit,Williams
12,6,3,18,13,Kazuki,Nakajima,Valencia Street Circuit,Williams
13,3,3,18,16,Nico,Rosberg,Circuit de Spa-Francorchamps,Williams
13,6,3,17,10,Kazuki,Nakajima,Circuit de Spa-Francorchamps,Williams
14,3,3,3,11,Nico,Rosberg,Autodromo Nazionale di Monza,Williams
14,6,3,10,9,Kazuki,Nakajima,Autodromo Nazionale di Monza,Williams
15,3,3,7,5,Nico,Rosberg,Marina Bay Street Circuit,Williams
15,6,3,15,15,Kazuki,Nakajima,Marina Bay Street Circuit,Williams
16,3,3,7,\N,Nico,Rosberg,Fuji Speedway,Williams
16,6,3,9,\N,Kazuki,Nakajima,Fuji Speedway,Williams
17,3,3,9,9,Nico,Rosberg,Shanghai International Circuit,Williams
17,6,3,13,13,Kazuki,Nakajima,Shanghai International Circuit,Williams
53,3,3,12,7,Nico,Rosberg,Rouen-Les-Essarts,Williams
53,17,3,7,6,Mark,Webber,Rouen-Les-Essarts,Williams
54,3,3,3,\N,Nico,Rosberg,Le Mans,Williams
54,17,3,4,\N,Mark,Webber,Le Mans,Williams
55,3,3,14,\N,Nico,Rosberg,Reims-Gueux,Williams
55,17,3,7,\N,Mark,Webber,Reims-Gueux,Williams
56,3,3,13,11,Nico,Rosberg,Prince George Circuit,Williams
56,17,3,10,6,Mark,Webber,Prince George Circuit,Williams
57,3,3,22,7,Nico,Rosberg,Zeltweg,Williams
57,17,3,19,\N,Mark,Webber,Zeltweg,Williams
58,3,3,13,11,Nico,Rosberg,Aintree,Williams
58,17,3,11,9,Mark,Webber,Aintree,Williams
59,3,3,8,\N,Nico,Rosberg,Circuito da Boavista,Williams
59,17,3,2,\N,Mark,Webber,Circuito da Boavista,Williams
60,3,3,12,9,Nico,Rosberg,Riverside International Raceway,Williams
60,17,3,17,\N,Mark,Webber,Riverside International Raceway,Williams
61,3,3,6,\N,Nico,Rosberg,AVUS,Williams
61,17,3,16,12,Mark,Webber,AVUS,Williams
62,3,3,21,9,Nico,Rosberg,Monsanto Park Circuit,Williams
62,17,3,12,\N,Mark,Webber,Monsanto Park Circuit,Williams
63,3,3,18,14,Nico,Rosberg,Sebring International Raceway,Williams
63,17,3,10,\N,Mark,Webber,Sebring International Raceway,Williams
64,3,3,14,\N,Nico,Rosberg,Ain Diab,Williams
64,17,3,11,\N,Mark,Webber,Ain Diab,Williams
65,3,3,18,\N,Nico,Rosberg,Pescara Circuit,Williams
65,17,3,5,\N,Mark,Webber,Pescara Circuit,Williams
66,3,3,14,\N,Nico,Rosberg,Circuit Bremgarten,Williams
66,17,3,9,10,Mark,Webber,Circuit Bremgarten,Williams
67,3,3,12,\N,Nico,Rosberg,Circuit de Pedralbes,Williams
67,17,3,19,10,Mark,Webber,Circuit de Pedralbes,Williams
68,3,3,15,11,Nico,Rosberg,Buddh International Circuit,Williams
68,17,3,14,8,Mark,Webber,Buddh International Circuit,Williams
69,3,3,10,10,Nico,Rosberg,Circuit of the Americas,Williams
69,17,3,14,\N,Mark,Webber,Circuit of the Americas,Williams
70,3,3,13,\N,Nico,Rosberg,Red Bull Ring,Williams
70,17,3,11,\N,Mark,Webber,Red Bull Ring,Williams
71,2,3,7,\N,Nick,Heidfeld,Sochi Autodrom,Williams
71,17,3,3,5,Mark,Webber,Sochi Autodrom,Williams
73,2,3,4,\N,Nick,Heidfeld,Baku City Circuit,Williams
73,17,3,5,6,Mark,Webber,Baku City Circuit,Williams
75,2,3,17,10,Nick,Heidfeld,Autódromo Internacional do Algarve,Williams
75,17,3,2,6,Mark,Webber,Autódromo Internacional do Algarve,Williams
76,2,3,6,2,Nick,Heidfeld,Autodromo Internazionale del Mugello,Williams
76,17,3,3,3,Mark,Webber,Autodromo Internazionale del Mugello,Williams
77,2,3,1,2,Nick,Heidfeld,Jeddah Corniche Circuit,Williams
77,17,3,3,\N,Mark,Webber,Jeddah Corniche Circuit,Williams
78,2,3,13,\N,Nick,Heidfeld,Losail International Circuit,Williams
78,17,3,14,5,Mark,Webber,Losail International Circuit,Williams
79,2,3,15,\N,Nick,Heidfeld,Miami International Autodrome,Williams
79,17,3,9,\N,Mark,Webber,Miami International Autodrome,Williams
80,2,3,14,14,Nick,Heidfeld,Las Vegas Strip Street Circuit,Williams
80,17,3,12,12,Mark,Webber,Las Vegas Strip Street Circuit,Williams
18,4,4,11,4,Fernando,Alonso,Autódromo José Carlos Pace,Renault
18,12,4,20,\N,Nelson,Piquet Jr.,Autódromo José Carlos Pace,Renault
19,4,4,7,8,Fernando,Alonso,Indianapolis Motor Speedway,Renault
19,12,4,13,11,Nelson,Piquet Jr.,Indianapolis Motor Speedway,Renault
20,4,4,10,10,Fernando,Alonso,Nürburgring,Renault
20,12,4,14,\N,Nelson,Piquet Jr.,Nürburgring,Renault
21,4,4,2,\N,Fernando,Alonso,Autodromo Enzo e Dino Ferrari,Renault
21,12,4,10,\N,Nelson,Piquet Jr.,Autodromo Enzo e Dino Ferrari,Renault
22,4,4,7,6,Fernando,Alonso,Suzuka Circuit,Renault
22,12,4,17,15,Nelson,Piquet Jr.,Suzuka Circuit,Renault
24,4,4,4,\N,Fernando,Alonso,Yas Marina Circuit,Renault
24,12,4,15,\N,Nelson,Piquet Jr.,Yas Marina Circuit,Renault
25,4,4,3,8,Fernando,Alonso,Autódromo Juan y Oscar Gálvez,Renault
25,12,4,9,7,Nelson,Piquet Jr.,Autódromo Juan y Oscar Gálvez,Renault
26,4,4,6,6,Fernando,Alonso,Circuito de Jerez,Renault
26,12,4,7,\N,Nelson,Piquet Jr.,Circuito de Jerez,Renault
27,4,4,5,11,Fernando,Alonso,Autódromo do Estoril,Renault
27,12,4,17,2,Nelson,Piquet Jr.,Autódromo do Estoril,Renault
28,4,4,7,4,Fernando,Alonso,Okayama International Circuit,Renault
28,12,4,10,6,Nelson,Piquet Jr.,Okayama International Circuit,Renault
29,4,4,12,\N,Fernando,Alonso,Adelaide Street Circuit,Renault
29,12,4,15,11,Nelson,Piquet Jr.,Adelaide Street Circuit,Renault
30,4,4,6,4,Fernando,Alonso,Kyalami,Renault
30,12,4,12,\N,Nelson,Piquet Jr.,Kyalami,Renault
31,4,4,8,4,Fernando,Alonso,Donington Park,Renault
31,12,4,17,10,Nelson,Piquet Jr.,Donington Park,Renault
32,4,4,15,1,Fernando,Alonso,Autódromo Hermanos Rodríguez,Renault
32,12,4,16,\N,Nelson,Piquet Jr.,Autódromo Hermanos Rodríguez,Renault
33,4,4,4,1,Fernando,Alonso,Phoenix street circuit,Renault
33,12,4,12,4,Nelson,Piquet Jr.,Phoenix street circuit,Renault
34,4,4,4,4,Fernando,Alonso,Circuit Paul Ricard,Renault
34,12,4,10,8,Nelson,Piquet Jr.,Circuit Paul Ricard,Renault
35,4,4,6,2,Fernando,Alonso,Korean International Circuit,Renault
35,12,4,11,\N,Nelson,Piquet Jr.,Korean International Circuit,Renault
36,5,4,13,10,Heikki,Kovalainen,Autódromo Internacional Nelson Piquet,Renault
36,21,4,6,5,Giancarlo,Fisichella,Autódromo Internacional Nelson Piquet,Renault
37,5,4,11,8,Heikki,Kovalainen,Detroit Street Circuit,Renault
37,21,4,12,6,Giancarlo,Fisichella,Detroit Street Circuit,Renault
38,5,4,12,9,Heikki,Kovalainen,Brands Hatch,Renault
38,21,4,7,8,Giancarlo,Fisichella,Brands Hatch,Renault
39,5,4,8,7,Heikki,Kovalainen,Circuit Park Zandvoort,Renault
39,21,4,10,9,Giancarlo,Fisichella,Circuit Park Zandvoort,Renault
40,5,4,15,13,Heikki,Kovalainen,Zolder,Renault
40,21,4,4,4,Giancarlo,Fisichella,Zolder,Renault
41,5,4,22,4,Heikki,Kovalainen,Dijon-Prenois,Renault
41,21,4,9,\N,Giancarlo,Fisichella,Dijon-Prenois,Renault
42,5,4,6,5,Heikki,Kovalainen,Fair Park,Renault
42,21,4,10,9,Giancarlo,Fisichella,Fair Park,Renault
43,5,4,6,15,Heikki,Kovalainen,Long Beach,Renault
43,21,4,5,6,Giancarlo,Fisichella,Long Beach,Renault
44,5,4,7,7,Heikki,Kovalainen,Las Vegas Street Circuit,Renault
44,21,4,8,8,Giancarlo,Fisichella,Las Vegas Street Circuit,Renault
45,5,4,7,8,Heikki,Kovalainen,Jarama,Renault
45,21,4,13,10,Giancarlo,Fisichella,Jarama,Renault
46,5,4,11,8,Heikki,Kovalainen,Watkins Glen,Renault
46,21,4,13,12,Giancarlo,Fisichella,Watkins Glen,Renault
47,5,4,7,6,Heikki,Kovalainen,Scandinavian Raceway,Renault
47,21,4,10,9,Giancarlo,Fisichella,Scandinavian Raceway,Renault
48,5,4,7,7,Heikki,Kovalainen,Mosport International Raceway,Renault
48,21,4,15,12,Giancarlo,Fisichella,Mosport International Raceway,Renault
49,5,4,9,8,Heikki,Kovalainen,Montjuïc,Renault
49,21,4,22,\N,Giancarlo,Fisichella,Montjuïc,Renault
50,5,4,11,2,Heikki,Kovalainen,Nivelles-Baulers,Renault
50,21,4,10,5,Giancarlo,Fisichella,Nivelles-Baulers,Renault
51,5,4,13,9,Heikki,Kovalainen,Charade Circuit,Renault
51,21,4,18,11,Giancarlo,Fisichella,Charade Circuit,Renault
52,5,4,17,\N,Heikki,Kovalainen,Circuit Mont-Tremblant,Renault
52,21,4,12,\N,Giancarlo,Fisichella,Circuit Mont-Tremblant,Renault
1,4,4,10,5,Fernando,Alonso,Albert Park Grand Prix Circuit,Renault
1,12,4,14,\N,Nelson,Piquet Jr.,Albert Park Grand Prix Circuit,Renault
2,4,4,9,11,Fernando,Alonso,Sepang International Circuit,Renault
2,12,4,17,13,Nelson,Piquet Jr.,Sepang International Circuit,Renault
3,4,4,2,9,Fernando,Alonso,Bahrain International Circuit,Renault
3,12,4,16,16,Nelson,Piquet Jr.,Bahrain International Circuit,Renault
4,4,4,7,8,Fernando,Alonso,Circuit de Barcelona-Catalunya,Renault
4,12,4,15,10,Nelson,Piquet Jr.,Circuit de Barcelona-Catalunya,Renault
5,4,4,8,5,Fernando,Alonso,Istanbul Park,Renault
5,12,4,12,12,Nelson,Piquet Jr.,Istanbul Park,Renault
6,4,4,9,7,Fernando,Alonso,Circuit de Monaco,Renault
6,12,4,12,\N,Nelson,Piquet Jr.,Circuit de Monaco,Renault
7,4,4,8,10,Fernando,Alonso,Circuit Gilles Villeneuve,Renault
7,12,4,17,16,Nelson,Piquet Jr.,Circuit Gilles Villeneuve,Renault
8,4,4,10,14,Fernando,Alonso,Circuit de Nevers Magny-Cours,Renault
8,12,4,14,12,Nelson,Piquet Jr.,Circuit de Nevers Magny-Cours,Renault
9,4,4,12,7,Fernando,Alonso,Silverstone Circuit,Renault
9,12,4,10,13,Nelson,Piquet Jr.,Silverstone Circuit,Renault
10,4,4,1,\N,Fernando,Alonso,Hockenheimring,Renault
10,12,4,14,12,Nelson,Piquet Jr.,Hockenheimring,Renault
11,4,4,8,6,Fernando,Alonso,Hungaroring,Renault
11,154,4,14,15,Romain,Grosjean,Hungaroring,Renault
12,4,4,13,\N,Fernando,Alonso,Valencia Street Circuit,Renault
12,154,4,19,\N,Romain,Grosjean,Valencia Street Circuit,Renault
13,4,4,8,5,Fernando,Alonso,Circuit de Spa-Francorchamps,Renault
13,154,4,12,15,Romain,Grosjean,Circuit de Spa-Francorchamps,Renault
14,4,4,5,3,Fernando,Alonso,Autodromo Nazionale di Monza,Renault
14,154,4,18,\N,Romain,Grosjean,Autodromo Nazionale di Monza,Renault
15,4,4,16,10,Fernando,Alonso,Marina Bay Street Circuit,Renault
15,154,4,17,16,Romain,Grosjean,Marina Bay Street Circuit,Renault
16,4,4,10,\N,Fernando,Alonso,Fuji Speedway,Renault
16,154,4,13,13,Romain,Grosjean,Fuji Speedway,Renault
17,4,4,15,14,Fernando,Alonso,Shanghai International Circuit,Renault
17,154,4,19,18,Romain,Grosjean,Shanghai International Circuit,Renault
53,4,4,4,1,Fernando,Alonso,Rouen-Les-Essarts,Renault
53,21,4,9,\N,Giancarlo,Fisichella,Rouen-Les-Essarts,Renault
54,4,4,7,2,Fernando,Alonso,Le Mans,Renault
54,21,4,1,1,Giancarlo,Fisichella,Le Mans,Renault
55,4,4,3,1,Fernando,Alonso,Reims-Gueux,Renault
55,21,4,2,5,Giancarlo,Fisichella,Reims-Gueux,Renault
56,4,4,5,2,Fernando,Alonso,Prince George Circuit,Renault
56,21,4,11,8,Giancarlo,Fisichella,Prince George Circuit,Renault
57,4,4,1,2,Fernando,Alonso,Zeltweg,Renault
57,21,4,11,6,Giancarlo,Fisichella,Zeltweg,Renault
58,4,4,1,1,Fernando,Alonso,Aintree,Renault
58,21,4,2,3,Giancarlo,Fisichella,Aintree,Renault
59,4,4,1,1,Fernando,Alonso,Circuito da Boavista,Renault
59,21,4,9,6,Giancarlo,Fisichella,Circuito da Boavista,Renault
60,4,4,1,1,Fernando,Alonso,Riverside International Raceway,Renault
60,21,4,5,4,Giancarlo,Fisichella,Riverside International Raceway,Renault
61,4,4,1,1,Fernando,Alonso,AVUS,Renault
61,21,4,2,4,Giancarlo,Fisichella,AVUS,Renault
62,4,4,5,5,Fernando,Alonso,Monsanto Park Circuit,Renault
62,21,4,3,3,Giancarlo,Fisichella,Monsanto Park Circuit,Renault
63,4,4,3,2,Fernando,Alonso,Sebring International Raceway,Renault
63,21,4,7,6,Giancarlo,Fisichella,Sebring International Raceway,Renault
64,4,4,7,5,Fernando,Alonso,Ain Diab,Renault
64,21,4,5,6,Giancarlo,Fisichella,Ain Diab,Renault
65,4,4,15,\N,Fernando,Alonso,Pescara Circuit,Renault
65,21,4,7,\N,Giancarlo,Fisichella,Pescara Circuit,Renault
66,4,4,3,2,Fernando,Alonso,Circuit Bremgarten,Renault
66,21,4,4,6,Giancarlo,Fisichella,Circuit Bremgarten,Renault
67,4,4,10,\N,Fernando,Alonso,Circuit de Pedralbes,Renault
67,21,4,9,4,Giancarlo,Fisichella,Circuit de Pedralbes,Renault
68,4,4,1,2,Fernando,Alonso,Buddh International Circuit,Renault
68,21,4,2,3,Giancarlo,Fisichella,Buddh International Circuit,Renault
69,4,4,5,1,Fernando,Alonso,Circuit of the Americas,Renault
69,21,4,6,3,Giancarlo,Fisichella,Circuit of the Americas,Renault
70,4,4,4,2,Fernando,Alonso,Red Bull Ring,Renault
70,21,4,6,6,Giancarlo,Fisichella,Red Bull Ring,Renault
71,4,4,13,3,Fernando,Alonso,Sochi Autodrom,Renault
71,21,4,1,1,Giancarlo,Fisichella,Sochi Autodrom,Renault
73,4,4,1,1,Fernando,Alonso,Baku City Circuit,Renault
73,21,4,10,\N,Giancarlo,Fisichella,Baku City Circuit,Renault
75,4,4,3,2,Fernando,Alonso,Autódromo Internacional do Algarve,Renault
75,21,4,6,5,Giancarlo,Fisichella,Autódromo Internacional do Algarve,Renault
76,4,4,2,4,Fernando,Alonso,Autodromo Internazionale del Mugello,Renault
76,21,4,4,12,Giancarlo,Fisichella,Autodromo Internazionale del Mugello,Renault
